"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2010",5.41845088100845,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2011",5.47779202445258,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2012",5.65675700866335,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2013",5.29342466413383,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2014",5.19354135415891,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2015",4.52564842551916,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2016",4.74185463599726,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2017",4.82034813857535,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2018",4.86953108829799,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2019",4.90193431326063,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2020",4.94778348824913,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2021",4.9953369975397,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2022",5.03723237336969,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2023",5.07825318445608,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2024",5.12138057279,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2025",5.16310365028373,
"MEX","CROPYIELD","WHEAT","TONNE_HA","A","2026",5.20776226393881,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1990",4.81493323523081,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1991",5.05434292389781,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1992",5.36976577819983,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1993",5.43648705141617,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1994",4.6822695758713,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1995",5.53341854993125,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1996",5.49425010384452,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1997",5.90456777725983,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1998",5.33337714112247,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","1999",6.63599677121595,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2000",7.42857141341108,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2001",7.14452604942055,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2002",7.48453412934866,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2003",6.5500998245095,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2004",8.09202078373203,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2005",6.89631735183521,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2006",8.49657109749724,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2007",8.11203513653065,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2008",7.49179261059199,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2009",8.12406411722716,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2010",7.28579574312639,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2011",8.92445660470419,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2012",9.10530701686599,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2013",8.62674203324138,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2014",8.67218200970498,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2015",9.13021070781941,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2016",9.05344399468312,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2017",8.95194557162868,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2018",9.00968354654522,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2019",9.05658956673542,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2020",9.11259669076477,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2021",9.17099271125352,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2022",9.2262573258578,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2023",9.27976479871725,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2024",9.33583717438184,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2025",9.39083143981187,
"NZL","CROPYIELD","WHEAT","TONNE_HA","A","2026",9.44861926833669,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1990",3.00000012866133,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1991",2.85000003582567,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1992",2.99999999302326,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1993",3.00000004871913,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1994",2.92682930367717,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1995",2.40000008570626,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1996",3.05454544899174,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1997",2.99999999454545,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1998",3.14999999475,
"TUR","CROPYIELD","RICE","TONNE_HA","A","1999",3.13846153363314,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2000",3.62068975118845,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2001",3.66101694294743,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2002",3.6000001356502,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2003",3.43384627626558,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2004",4.199999994,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2005",4.23529411612967,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2006",4.21818181392103,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2007",4.13617034148934,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2008",4.517999995482,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2009",4.66804996117341,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2010",5.21212120685644,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2011",5.43259556797526,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2012",4.41102773939466,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2013",4.88245930842454,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2014",4.58141673911553,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2015",4.76272665834853,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2016",4.67796609773054,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2017",4.72474577502665,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2018",4.76859432672296,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2019",4.81381337475365,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2020",4.86484276252607,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2021",4.91248213316345,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2022",4.96237757550572,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2023",5.01137091694268,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2024",5.06088256346464,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2025",5.1116003360331,
"TUR","CROPYIELD","RICE","TONNE_HA","A","2026",5.16190557520439,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1990",2.12277353687317,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1991",2.12742237964026,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.0392695027759,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.1630300534977,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1994",1.78714285712462,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.91648936168174,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.98021390372214,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.99678800854393,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.23404255316772,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.08092485546727,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.23499999997622,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.03283422457719,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.09677419352584,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.08791208788914,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.25806451610475,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.3243243242992,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.3568904593362,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.12817979745458,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2008",2.19888751542399,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.54320987651181,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.42798963343912,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.69268774700231,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.6693227091279,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.83674257039963,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.39929283997475,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.86649247859178,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.62740356405218,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.66681270950659,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.70824989596078,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2019",2.74653036262288,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2020",2.78850049709332,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2021",2.83140546282021,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2022",2.87361740605162,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2023",2.9163324097417,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2024",2.96016373455009,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2025",3.00431233528204,
"TUR","CROPYIELD","WHEAT","TONNE_HA","A","2026",3.04981649973235,
"USA","CROPYIELD","RICE","TONNE_HA","A","1990",4.31367949507173,
"USA","CROPYIELD","RICE","TONNE_HA","A","1991",4.46859130417838,
"USA","CROPYIELD","RICE","TONNE_HA","A","1992",4.47342775605333,
"USA","CROPYIELD","RICE","TONNE_HA","A","1993",4.30120660595294,
"USA","CROPYIELD","RICE","TONNE_HA","A","1994",4.65101774587615,
"USA","CROPYIELD","RICE","TONNE_HA","A","1995",4.38354734163726,
"USA","CROPYIELD","RICE","TONNE_HA","A","1996",4.77413970255263,
"USA","CROPYIELD","RICE","TONNE_HA","A","1997",4.60071322412073,
"USA","CROPYIELD","RICE","TONNE_HA","A","1998",4.41671124824358,
"USA","CROPYIELD","RICE","TONNE_HA","A","1999",4.57581610236143,
"USA","CROPYIELD","RICE","TONNE_HA","A","2000",4.89782788422249,
"USA","CROPYIELD","RICE","TONNE_HA","A","2001",5.06812566634338,
"USA","CROPYIELD","RICE","TONNE_HA","A","2002",5.13262274869355,
"USA","CROPYIELD","RICE","TONNE_HA","A","2003",5.20437753982255,
"USA","CROPYIELD","RICE","TONNE_HA","A","2004",5.45419872768828,
"USA","CROPYIELD","RICE","TONNE_HA","A","2005",5.18448109052392,
"USA","CROPYIELD","RICE","TONNE_HA","A","2006",5.34540167002005,
"USA","CROPYIELD","RICE","TONNE_HA","A","2007",5.62813910749182,
"USA","CROPYIELD","RICE","TONNE_HA","A","2008",5.33249692939674,
"USA","CROPYIELD","RICE","TONNE_HA","A","2009",5.53374808437259,
"USA","CROPYIELD","RICE","TONNE_HA","A","2010",5.23880504939685,
"USA","CROPYIELD","RICE","TONNE_HA","A","2011",5.50543283802701,
"USA","CROPYIELD","RICE","TONNE_HA","A","2012",5.80716218148255,
"USA","CROPYIELD","RICE","TONNE_HA","A","2013",6.00084621023761,
"USA","CROPYIELD","RICE","TONNE_HA","A","2014",5.91605609664321,
"USA","CROPYIELD","RICE","TONNE_HA","A","2015",5.81618696588003,
"USA","CROPYIELD","RICE","TONNE_HA","A","2016",5.6394404079486,
"USA","CROPYIELD","RICE","TONNE_HA","A","2017",5.84313242015909,
"USA","CROPYIELD","RICE","TONNE_HA","A","2018",5.87073069301393,
"USA","CROPYIELD","RICE","TONNE_HA","A","2019",5.89891479604994,
"USA","CROPYIELD","RICE","TONNE_HA","A","2020",5.92974066871514,
"USA","CROPYIELD","RICE","TONNE_HA","A","2021",5.95885080656407,
"USA","CROPYIELD","RICE","TONNE_HA","A","2022",5.98899315017092,
"USA","CROPYIELD","RICE","TONNE_HA","A","2023",6.01866497257478,
"USA","CROPYIELD","RICE","TONNE_HA","A","2024",6.04847128707612,
"USA","CROPYIELD","RICE","TONNE_HA","A","2025",6.07874519651901,
"USA","CROPYIELD","RICE","TONNE_HA","A","2026",6.10875265888013,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1990",2.65687878700237,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1991",2.30389472873197,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.64167924356507,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.57037437681015,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.52575783066719,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1995",2.41024894248925,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.4388478953183,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.65741681401263,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.90346153688685,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.86883424880272,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.82204991820573,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.70034012539155,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.377313264129,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.96997893285721,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.90259524025777,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.8256568331098,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.60385851856405,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.72568298606798,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2008",3.0172834018332,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.98927616256223,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2010",3.11817455434892,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2011",2.94172205668622,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2012",3.103513271747,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.16960191143952,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2014",2.93647632144625,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.93178800030656,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.53877134875097,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.16760296481034,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.19488281200529,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2019",3.221143709458,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2020",3.24857608335676,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2021",3.27465303739031,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2022",3.3017841902517,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2023",3.32884865226119,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2024",3.33930353620667,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2025",3.3495858613181,
"USA","CROPYIELD","WHEAT","TONNE_HA","A","2026",3.36018721979861,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1990",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1991",0.699999943800006,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1992",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1993",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1994",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1995",0.699999942362006,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1996",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1997",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1998",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","1999",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2000",0.699999957110004,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2001",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2002",0.699999947539005,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2003",0.699999946913005,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2004",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2005",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2006",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2007",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2008",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2009",0.699999945885005,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2010",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2011",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2012",0.699999941438006,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2013",0.699999939098006,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2014",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2015",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2016",0.699999930000007,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2017",0.73381230203348,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2018",0.743660994162355,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2019",0.755699465183196,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2020",0.768038168500573,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2021",0.780290027572732,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2022",0.793009471795915,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2023",0.804495973088669,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2024",0.816074457080645,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2025",0.827783220105278,
"DZA","CROPYIELD","RICE","TONNE_HA","A","2026",0.839669610012978,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1990",0.63131313125999,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1991",1.08097165985651,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1992",0.994047618993829,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1993",0.810358565672481,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1994",0.799552071578998,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1995",0.892325996377613,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1996",1.3089074154757,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1997",0.802424242326979,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1998",0.884749708929579,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","1999",1.07142857135048,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2000",0.918984280420921,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2001",1.11056644874125,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2002",1.07439198847823,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2003",1.45210166170811,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2004",1.30099999993495,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2005",1.50561097247471,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2006",1.50672645731465,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2007",1.27417582410581,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.10327706046641,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2009",1.8736842104277,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.5499999999225,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2011",1.37499999993125,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2012",1.72852058964268,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2013",1.67768174877083,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2014",0.9499999999525,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2015",1.39999999993,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2016",1.099999999945,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.29999999992435,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.31755546882978,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2019",1.33361457790519,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2020",1.35127708156848,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2021",1.3693475286445,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2022",1.38703089404734,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2023",1.40487986697967,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2024",1.42317484389044,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2025",1.44155918077151,
"DZA","CROPYIELD","WHEAT","TONNE_HA","A","2026",1.46049346482013,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1990",2.48752136558807,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1991",2.75116278886847,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1992",3.53475177054273,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1993",2.95285714074796,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1994",2.93049645182234,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1995",3.42228260702064,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1996",3.47409326244866,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1997",3.64177777653788,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1998",3.24774681009155,
"ARG","CROPYIELD","RICE","TONNE_HA","A","1999",3.89847856020108,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2000",3.2507667883391,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2001",3.87604512093969,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2002",3.90999999684677,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2003",3.67097744270387,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2004",4.26004727895958,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2005",4.08855345657739,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2006",4.80224851786849,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2007",4.46213851522473,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2008",4.66338797559378,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2009",4.61923896264879,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2010",3.91953639153955,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2011",4.61813519634105,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2012",4.52948173129589,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2013",4.56888697710207,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2014",4.41776315621067,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2015",4.56061908660334,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2016",4.6015902532317,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2017",4.52665749868483,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2018",4.57370208531652,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2019",4.62285615900643,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2020",4.68515133549009,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2021",4.73900361273206,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2022",4.79754903055498,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2023",4.85366661303379,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2024",4.91039498215831,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2025",4.96961312533238,
"ARG","CROPYIELD","RICE","TONNE_HA","A","2026",5.02724905699963,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1990",1.89736977820359,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1991",2.1808069792327,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1992",2.32735739226246,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1993",2.02390355431254,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1994",2.16720501610931,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1995",1.9343198864396,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.24269005844831,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1997",2.60885353618176,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1998",2.3028143274433,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","1999",2.42857142853288,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2000",2.49063670408098,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2001",2.23534570965889,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.03322314046226,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.53931996508214,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2004",2.63062469090769,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.53074758837358,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.62599277973599,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.83131278138498,
"ARG","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.97733711043491,
